"","Sale 1 Price","Sale 2 Price","Date Sale 1","Date Sale 2","City","Time Interval","Atlanta","Chicago","Dallas","Oakland"
"2177",28500,71420,18,52,3,34,0,0,1,0
"2178",27200,63000,30,59,3,29,0,0,1,0
"2179",36000,45000,10,22,3,12,0,0,1,0
"2180",24500,35000,8,22,3,14,0,0,1,0
"2181",93500,110000,41,54,3,13,0,0,1,0
"2182",56000,72500,37,38,3,1,0,0,1,0
"2183",129900,139000,46,55,3,9,0,0,1,0
"2184",94900,94900,53,54,3,1,0,0,1,0
"2185",69500,128900,30,43,3,13,0,0,1,0
"2186",45400,67900,38,57,3,19,0,0,1,0
"2187",249000,325000,56,65,3,9,0,0,1,0
"2188",25400,38000,29,36,3,7,0,0,1,0
"2189",62700,71930,41,46,3,5,0,0,1,0
"2190",112000,132000,52,60,3,8,0,0,1,0
"2191",91500,100500,46,60,3,14,0,0,1,0
"2192",32500,43000,17,24,3,7,0,0,1,0
"2193",66950,67000,61,62,3,1,0,0,1,0
"2194",137500,175000,40,41,3,1,0,0,1,0
"2195",23500,28500,27,29,3,2,0,0,1,0
"2196",115000,129000,54,62,3,8,0,0,1,0
"2197",33000,45500,35,39,3,4,0,0,1,0
"2198",21000,49350,20,60,3,40,0,0,1,0
"2199",29500,46900,35,38,3,3,0,0,1,0
"2200",59900,69300,55,59,3,4,0,0,1,0
"2201",35900,59500,32,44,3,12,0,0,1,0
"2202",91000,107500,50,65,3,15,0,0,1,0
"2203",33600,56500,39,58,3,19,0,0,1,0
"2204",50400,124000,27,62,3,35,0,0,1,0
"2205",25500,41900,33,41,3,8,0,0,1,0
"2206",71930,88500,47,62,3,15,0,0,1,0
"2207",68500,71900,51,62,3,11,0,0,1,0
"2208",15000,28000,29,39,3,10,0,0,1,0
"2209",28000,33300,31,33,3,2,0,0,1,0
"2210",58000,69600,43,53,3,10,0,0,1,0
"2211",155000,169900,47,64,3,17,0,0,1,0
"2212",146350,175000,55,58,3,3,0,0,1,0
"2213",27600,59850,13,45,3,32,0,0,1,0
"2214",38200,85000,29,65,3,36,0,0,1,0
"2215",34000,79500,24,58,3,34,0,0,1,0
"2216",60500,62000,58,65,3,7,0,0,1,0
"2217",73000,117000,37,52,3,15,0,0,1,0
"2218",67000,115000,26,43,3,17,0,0,1,0
"2219",89000,117000,46,54,3,8,0,0,1,0
"2220",34500,38300,38,39,3,1,0,0,1,0
"2221",43500,65000,38,64,3,26,0,0,1,0
"2222",38000,85500,26,63,3,37,0,0,1,0
"2223",63300,159900,25,54,3,29,0,0,1,0
"2224",56900,67000,46,52,3,6,0,0,1,0
"2225",56500,112000,31,64,3,33,0,0,1,0
"2226",18300,27500,31,39,3,8,0,0,1,0
"2227",80000,96500,49,60,3,11,0,0,1,0
"2228",61800,117000,24,50,3,26,0,0,1,0
"2229",97500,140000,53,57,3,4,0,0,1,0
"2230",45370,56000,52,63,3,11,0,0,1,0
"2231",51300,66000,41,58,3,17,0,0,1,0
"2232",23200,42000,32,44,3,12,0,0,1,0
"2233",32100,56000,35,57,3,22,0,0,1,0
"2234",15900,22500,13,34,3,21,0,0,1,0
"2235",17900,32800,22,38,3,16,0,0,1,0
"2236",16360,33000,43,61,3,18,0,0,1,0
"2237",155000,235000,45,64,3,19,0,0,1,0
"2238",87500,108300,58,65,3,7,0,0,1,0
"2239",16500,21000,15,32,3,17,0,0,1,0
"2240",13700,36000,14,49,3,35,0,0,1,0
"2241",105000,112500,52,64,3,12,0,0,1,0
"2242",105500,177000,38,59,3,21,0,0,1,0
"2243",33500,83250,31,66,3,35,0,0,1,0
"2244",13500,26980,30,44,3,14,0,0,1,0
"2245",68000,86900,39,66,3,27,0,0,1,0
"2246",18100,25500,18,35,3,17,0,0,1,0
"2247",60800,71500,54,65,3,11,0,0,1,0
"2248",63700,74500,25,32,3,7,0,0,1,0
"2249",224620,240000,53,60,3,7,0,0,1,0
"2250",20900,53790,14,45,3,31,0,0,1,0
"2251",51000,104000,29,55,3,26,0,0,1,0
"2252",23700,55600,33,54,3,21,0,0,1,0
"2253",34500,38200,52,56,3,4,0,0,1,0
"2254",123000,122000,60,65,3,5,0,0,1,0
"2255",55000,91800,23,38,3,15,0,0,1,0
"2256",24600,36000,37,43,3,6,0,0,1,0
"2257",24400,80600,9,61,3,52,0,0,1,0
"2258",21400,39300,13,34,3,21,0,0,1,0
"2259",56800,61950,39,42,3,3,0,0,1,0
"2260",35000,72900,35,61,3,26,0,0,1,0
"2261",23500,58000,26,58,3,32,0,0,1,0
"2262",20800,44900,37,60,3,23,0,0,1,0
"2263",47900,103750,18,46,3,28,0,0,1,0
"2264",52500,72500,18,30,3,12,0,0,1,0
"2265",100800,234500,29,54,3,25,0,0,1,0
"2266",32000,56500,41,60,3,19,0,0,1,0
"2267",11000,36000,9,64,3,55,0,0,1,0
"2268",22900,38300,30,41,3,11,0,0,1,0
"2269",26000,34900,26,27,3,1,0,0,1,0
"2270",65000,83500,46,59,3,13,0,0,1,0
"2271",41450,49550,49,54,3,5,0,0,1,0
"2272",16300,24700,28,38,3,10,0,0,1,0
"2273",92500,106000,42,56,3,14,0,0,1,0
"2274",20000,56500,26,62,3,36,0,0,1,0
"2275",21000,40000,26,43,3,17,0,0,1,0
"2276",17500,19900,15,33,3,18,0,0,1,0
"2277",23200,31300,16,29,3,13,0,0,1,0
"2278",26050,26250,53,54,3,1,0,0,1,0
"2279",59500,185000,15,63,3,48,0,0,1,0
"2280",40000,58000,32,38,3,6,0,0,1,0
"2281",18300,30300,23,38,3,15,0,0,1,0
"2282",31610,140000,41,63,3,22,0,0,1,0
"2283",47500,99950,32,65,3,33,0,0,1,0
"2284",14000,31900,14,38,3,24,0,0,1,0
"2285",34900,63900,36,61,3,25,0,0,1,0
"2286",30500,77000,16,64,3,48,0,0,1,0
"2287",33500,72500,23,54,3,31,0,0,1,0
"2288",9700,11550,39,42,3,3,0,0,1,0
"2289",32400,56000,26,40,3,14,0,0,1,0
"2290",39100,56950,38,58,3,20,0,0,1,0
"2291",21000,21300,32,33,3,1,0,0,1,0
"2292",97500,98000,59,60,3,1,0,0,1,0
"2293",125500,125500,57,59,3,2,0,0,1,0
"2294",31900,71500,26,58,3,32,0,0,1,0
"2295",35800,58000,39,65,3,26,0,0,1,0
"2296",98000,110000,52,65,3,13,0,0,1,0
"2297",31000,36660,41,52,3,11,0,0,1,0
"2298",61100,63350,52,53,3,1,0,0,1,0
"2299",43500,135500,29,58,3,29,0,0,1,0
"2300",54100,58000,41,43,3,2,0,0,1,0
"2301",44000,61000,12,22,3,10,0,0,1,0
"2302",46600,94000,24,59,3,35,0,0,1,0
"2303",57800,85500,31,39,3,8,0,0,1,0
"2304",32700,49000,37,61,3,24,0,0,1,0
"2305",16800,28900,20,37,3,17,0,0,1,0
"2306",51950,69900,44,56,3,12,0,0,1,0
"2307",60200,95000,35,66,3,31,0,0,1,0
"2308",18600,32500,27,42,3,15,0,0,1,0
"2309",73000,103500,36,56,3,20,0,0,1,0
"2310",12700,20100,7,30,3,23,0,0,1,0
"2311",33200,37500,5,9,3,4,0,0,1,0
"2312",20700,24700,13,28,3,15,0,0,1,0
"2313",58000,73000,30,38,3,8,0,0,1,0
"2314",11700,19000,9,40,3,31,0,0,1,0
"2315",123000,130000,39,45,3,6,0,0,1,0
"2316",35000,49000,50,63,3,13,0,0,1,0
"2317",140500,144500,52,63,3,11,0,0,1,0
"2318",22900,43000,22,39,3,17,0,0,1,0
"2319",62500,122000,28,39,3,11,0,0,1,0
"2320",80000,84500,44,47,3,3,0,0,1,0
"2321",74400,87500,42,63,3,21,0,0,1,0
"2322",1e+05,172900,30,42,3,12,0,0,1,0
"2323",30500,42800,33,37,3,4,0,0,1,0
"2324",55000,56150,61,62,3,1,0,0,1,0
"2325",62500,65900,31,34,3,3,0,0,1,0
"2326",17100,34950,7,43,3,36,0,0,1,0
"2327",82500,149000,35,58,3,23,0,0,1,0
"2328",39000,92500,30,61,3,31,0,0,1,0
"2329",31900,44000,63,64,3,1,0,0,1,0
"2330",64000,135000,28,63,3,35,0,0,1,0
"2331",1e+05,287000,33,59,3,26,0,0,1,0
"2332",24100,39500,35,46,3,11,0,0,1,0
"2333",64900,134000,27,37,3,10,0,0,1,0
"2334",138500,171000,42,64,3,22,0,0,1,0
"2335",74500,95000,32,36,3,4,0,0,1,0
"2336",43000,68000,47,57,3,10,0,0,1,0
"2337",24000,45870,31,42,3,11,0,0,1,0
"2338",52000,75000,29,30,3,1,0,0,1,0
"2339",17900,32500,19,38,3,19,0,0,1,0
"2340",30500,60500,31,57,3,26,0,0,1,0
"2341",21200,55000,34,63,3,29,0,0,1,0
"2342",57900,74900,47,56,3,9,0,0,1,0
"2343",37000,105900,29,62,3,33,0,0,1,0
"2344",220000,5e+05,43,63,3,20,0,0,1,0
"2345",85300,110000,39,57,3,18,0,0,1,0
"2346",18200,37900,7,37,3,30,0,0,1,0
"2347",80000,89500,53,58,3,5,0,0,1,0
"2348",32000,105000,10,38,3,28,0,0,1,0
"2349",47000,75000,30,41,3,11,0,0,1,0
"2350",34000,48500,31,37,3,6,0,0,1,0
"2351",51800,60000,31,36,3,5,0,0,1,0
"2352",69000,83500,26,35,3,9,0,0,1,0
"2353",123000,137500,56,65,3,9,0,0,1,0
"2354",29200,45700,22,36,3,14,0,0,1,0
"2355",75000,120700,30,39,3,9,0,0,1,0
"2356",15500,58250,16,54,3,38,0,0,1,0
"2357",27400,45410,34,46,3,12,0,0,1,0
"2358",212500,270000,39,59,3,20,0,0,1,0
"2359",37000,40500,31,32,3,1,0,0,1,0
"2360",22450,27480,42,51,3,9,0,0,1,0
"2361",22500,62000,30,66,3,36,0,0,1,0
"2362",43900,67950,32,46,3,14,0,0,1,0
"2363",36200,104000,20,56,3,36,0,0,1,0
"2364",34000,43500,19,30,3,11,0,0,1,0
"2365",23600,58000,9,43,3,34,0,0,1,0
"2366",21900,56500,34,62,3,28,0,0,1,0
"2367",58000,82000,38,62,3,24,0,0,1,0
"2368",116000,173000,46,63,3,17,0,0,1,0
"2369",60500,68000,25,31,3,6,0,0,1,0
"2370",55000,81890,43,60,3,17,0,0,1,0
"2371",39500,45000,32,35,3,3,0,0,1,0
"2372",27500,32900,25,29,3,4,0,0,1,0
"2373",17100,35600,9,56,3,47,0,0,1,0
"2374",43300,91500,28,54,3,26,0,0,1,0
"2375",37900,75000,11,38,3,27,0,0,1,0
"2376",33600,61940,33,57,3,24,0,0,1,0
"2377",32400,58000,15,38,3,23,0,0,1,0
"2378",64500,73000,26,32,3,6,0,0,1,0
"2379",13400,19000,32,37,3,5,0,0,1,0
"2380",64700,71600,13,17,3,4,0,0,1,0
"2381",47500,177000,14,58,3,44,0,0,1,0
"2382",31900,105000,10,63,3,53,0,0,1,0
"2383",90500,90750,52,53,3,1,0,0,1,0
"2384",43300,44800,37,38,3,1,0,0,1,0
"2385",43800,67500,18,34,3,16,0,0,1,0
"2386",46000,47500,32,33,3,1,0,0,1,0
"2387",90000,114000,50,54,3,4,0,0,1,0
"2388",56500,104500,23,38,3,15,0,0,1,0
"2389",28000,33400,26,27,3,1,0,0,1,0
"2390",25900,31100,26,31,3,5,0,0,1,0
"2391",23000,49500,6,40,3,34,0,0,1,0
"2392",98950,102050,58,59,3,1,0,0,1,0
"2393",51700,97750,33,61,3,28,0,0,1,0
"2394",30900,38000,27,33,3,6,0,0,1,0
"2395",17500,24900,9,29,3,20,0,0,1,0
"2396",53500,97500,28,41,3,13,0,0,1,0
"2397",26400,91930,28,62,3,34,0,0,1,0
"2398",45650,64600,43,49,3,6,0,0,1,0
"2399",34500,61900,15,45,3,30,0,0,1,0
"2400",135000,165000,47,65,3,18,0,0,1,0
"2401",25500,37000,40,52,3,12,0,0,1,0
"2402",19500,31000,30,34,3,4,0,0,1,0
"2403",12900,26500,9,38,3,29,0,0,1,0
"2404",11100,15700,9,33,3,24,0,0,1,0
"2405",26300,38300,29,38,3,9,0,0,1,0
"2406",21000,77000,25,56,3,31,0,0,1,0
"2407",56950,69950,44,54,3,10,0,0,1,0
"2408",13900,20000,33,38,3,5,0,0,1,0
"2409",58500,65500,20,24,3,4,0,0,1,0
"2410",64200,98500,36,53,3,17,0,0,1,0
"2411",99000,106000,50,60,3,10,0,0,1,0
"2412",43000,92000,10,37,3,27,0,0,1,0
"2413",22000,52710,24,54,3,30,0,0,1,0
"2414",23500,66000,18,58,3,40,0,0,1,0
"2415",36000,60000,36,47,3,11,0,0,1,0
"2416",45500,66500,28,35,3,7,0,0,1,0
"2417",15800,28500,29,44,3,15,0,0,1,0
"2418",39500,52900,38,57,3,19,0,0,1,0
"2419",35500,36200,25,29,3,4,0,0,1,0
"2420",65000,95500,30,39,3,9,0,0,1,0
"2421",124000,182000,32,39,3,7,0,0,1,0
"2422",132000,143890,54,59,3,5,0,0,1,0
"2423",21400,34200,15,31,3,16,0,0,1,0
"2424",17500,23700,27,35,3,8,0,0,1,0
"2425",64950,66000,46,64,3,18,0,0,1,0
"2426",37500,66760,31,56,3,25,0,0,1,0
"2427",55000,58000,28,32,3,4,0,0,1,0
"2428",64750,80900,42,61,3,19,0,0,1,0
"2429",108500,157250,38,57,3,19,0,0,1,0
"2430",115000,154500,43,49,3,6,0,0,1,0
"2431",17500,36500,33,39,3,6,0,0,1,0
"2432",31900,41700,33,38,3,5,0,0,1,0
"2433",126500,235000,39,61,3,22,0,0,1,0
"2434",41000,91500,25,38,3,13,0,0,1,0
"2435",65000,80000,53,57,3,4,0,0,1,0
"2436",66000,95000,32,43,3,11,0,0,1,0
"2437",19300,22800,32,40,3,8,0,0,1,0
"2438",50000,112000,16,51,3,35,0,0,1,0
"2439",20300,27000,9,25,3,16,0,0,1,0
"2440",57500,80000,28,34,3,6,0,0,1,0
"2441",66500,68000,46,51,3,5,0,0,1,0
"2442",64500,81700,43,49,3,6,0,0,1,0
"2443",25700,36300,26,35,3,9,0,0,1,0
"2444",59070,85000,44,57,3,13,0,0,1,0
"2445",40000,61900,42,55,3,13,0,0,1,0
"2446",61000,140000,27,51,3,24,0,0,1,0
"2447",18700,27800,17,37,3,20,0,0,1,0
"2448",18000,30000,30,34,3,4,0,0,1,0
"2449",46800,83900,32,46,3,14,0,0,1,0
"2450",22700,44500,14,32,3,18,0,0,1,0
"2451",37500,60000,45,64,3,19,0,0,1,0
"2452",19000,55500,30,49,3,19,0,0,1,0
"2453",69000,82000,36,49,3,13,0,0,1,0
"2454",79500,91000,50,63,3,13,0,0,1,0
"2455",68900,102500,38,49,3,11,0,0,1,0
"2456",27900,64500,12,39,3,27,0,0,1,0
"2457",138000,154000,47,56,3,9,0,0,1,0
"2458",60150,70000,42,54,3,12,0,0,1,0
"2459",33900,63950,30,46,3,16,0,0,1,0
"2460",55900,63000,49,58,3,9,0,0,1,0
"2461",55280,63050,46,52,3,6,0,0,1,0
"2462",49800,71410,38,58,3,20,0,0,1,0
"2463",34000,53090,37,54,3,17,0,0,1,0
"2464",25500,36100,24,35,3,11,0,0,1,0
"2465",20400,31600,16,23,3,7,0,0,1,0
"2466",53000,127500,24,63,3,39,0,0,1,0
"2467",65900,70000,44,61,3,17,0,0,1,0
"2468",71850,75000,43,45,3,2,0,0,1,0
"2469",53900,107200,26,47,3,21,0,0,1,0
"2470",22500,42000,36,60,3,24,0,0,1,0
"2471",61000,89500,33,41,3,8,0,0,1,0
"2472",12600,48700,19,63,3,44,0,0,1,0
"2473",57000,70700,26,32,3,6,0,0,1,0
"2474",17000,23500,25,35,3,10,0,0,1,0
"2475",13500,39500,9,64,3,55,0,0,1,0
"2476",15900,25900,15,35,3,20,0,0,1,0
"2477",77500,78000,62,63,3,1,0,0,1,0
"2478",24570,39500,43,62,3,19,0,0,1,0
"2479",17500,46000,24,31,3,7,0,0,1,0
"2480",23500,61000,25,62,3,37,0,0,1,0
"2481",52100,64070,40,47,3,7,0,0,1,0
"2482",86450,85950,45,47,3,2,0,0,1,0
"2483",23700,48500,35,63,3,28,0,0,1,0
"2484",50900,80900,37,62,3,25,0,0,1,0
"2485",49400,110050,14,50,3,36,0,0,1,0
"2486",38900,65090,40,49,3,9,0,0,1,0
"2487",60200,90000,30,38,3,8,0,0,1,0
"2488",68000,132500,42,65,3,23,0,0,1,0
"2489",17250,30550,44,54,3,10,0,0,1,0
"2490",17600,40500,33,53,3,20,0,0,1,0
"2491",46900,54500,18,21,3,3,0,0,1,0
"2492",35400,82900,13,50,3,37,0,0,1,0
"2493",62300,83000,39,47,3,8,0,0,1,0
"2494",81900,84000,45,48,3,3,0,0,1,0
"2495",193500,193500,60,62,3,2,0,0,1,0
"2496",49500,55900,29,33,3,4,0,0,1,0
"2497",41500,49500,6,14,3,8,0,0,1,0
"2498",37900,39500,18,20,3,2,0,0,1,0
"2499",82500,94090,54,57,3,3,0,0,1,0
"2500",28500,57500,8,39,3,31,0,0,1,0
"2501",32400,52000,38,55,3,17,0,0,1,0
"2502",109400,159900,30,35,3,5,0,0,1,0
"2503",32900,55000,31,36,3,5,0,0,1,0
"2504",17000,42040,24,45,3,21,0,0,1,0
"2505",33500,110000,7,52,3,45,0,0,1,0
"2506",40000,63000,34,48,3,14,0,0,1,0
"2507",42200,71000,39,62,3,23,0,0,1,0
"2508",67500,185000,18,60,3,42,0,0,1,0
"2509",59500,59500,54,56,3,2,0,0,1,0
"2510",18200,21500,29,35,3,6,0,0,1,0
"2511",24000,54900,32,62,3,30,0,0,1,0
"2512",63000,63500,60,61,3,1,0,0,1,0
"2513",61000,62000,24,31,3,7,0,0,1,0
"2514",89700,125790,38,63,3,25,0,0,1,0
"2515",24500,31000,32,35,3,3,0,0,1,0
"2516",138500,138500,64,65,3,1,0,0,1,0
"2517",71900,105000,39,65,3,26,0,0,1,0
"2518",36000,159000,9,62,3,53,0,0,1,0
"2519",160000,160100,61,62,3,1,0,0,1,0
"2520",49900,68500,38,50,3,12,0,0,1,0
"2521",34500,51000,11,31,3,20,0,0,1,0
"2522",37500,45500,14,22,3,8,0,0,1,0
"2523",51500,78000,40,64,3,24,0,0,1,0
"2524",15000,24300,7,36,3,29,0,0,1,0
"2525",310000,440000,48,59,3,11,0,0,1,0
"2526",15500,25400,26,37,3,11,0,0,1,0
"2527",46500,86000,34,55,3,21,0,0,1,0
"2528",21400,27600,19,34,3,15,0,0,1,0
"2529",16700,23100,17,31,3,14,0,0,1,0
"2530",30900,56000,10,39,3,29,0,0,1,0
"2531",29400,70000,26,47,3,21,0,0,1,0
"2532",53700,72200,31,39,3,8,0,0,1,0
"2533",72500,111000,27,36,3,9,0,0,1,0
"2534",57000,51000,27,30,3,3,0,0,1,0
"2535",40800,62000,37,60,3,23,0,0,1,0
"2536",80900,82400,42,47,3,5,0,0,1,0
"2537",29900,62500,11,38,3,27,0,0,1,0
"2538",18500,30250,36,63,3,27,0,0,1,0
"2539",39000,80000,34,59,3,25,0,0,1,0
"2540",12500,12000,26,27,3,1,0,0,1,0
"2541",70700,79000,32,34,3,2,0,0,1,0
"2542",83700,91500,42,53,3,11,0,0,1,0
"2543",18100,79900,27,59,3,32,0,0,1,0
"2544",44000,47000,49,54,3,5,0,0,1,0
"2545",47500,106000,33,65,3,32,0,0,1,0
"2546",20700,38000,7,35,3,28,0,0,1,0
"2547",36700,66750,29,63,3,34,0,0,1,0
"2548",31800,46030,40,47,3,7,0,0,1,0
"2549",12000,14600,15,27,3,12,0,0,1,0
"2550",28200,72000,11,58,3,47,0,0,1,0
"2551",21500,27900,16,32,3,16,0,0,1,0
"2552",70000,86900,46,57,3,11,0,0,1,0
"2553",52000,70000,17,21,3,4,0,0,1,0
"2554",25200,48190,27,43,3,16,0,0,1,0
"2555",50000,87500,32,47,3,15,0,0,1,0
"2556",28000,61000,30,65,3,35,0,0,1,0
"2557",79900,88500,57,64,3,7,0,0,1,0
"2558",26800,34500,32,35,3,3,0,0,1,0
"2559",43500,85000,23,47,3,24,0,0,1,0
"2560",230000,285000,57,61,3,4,0,0,1,0
"2561",75500,165000,28,65,3,37,0,0,1,0
"2562",21700,50000,31,54,3,23,0,0,1,0
"2563",18100,23500,20,31,3,11,0,0,1,0
"2564",25500,56000,33,58,3,25,0,0,1,0
"2565",97500,98500,54,55,3,1,0,0,1,0
"2566",19900,34000,20,37,3,17,0,0,1,0
"2567",19700,65000,16,62,3,46,0,0,1,0
"2568",58330,58500,50,51,3,1,0,0,1,0
"2569",53900,53900,62,63,3,1,0,0,1,0
"2570",113500,129900,54,62,3,8,0,0,1,0
"2571",61900,86500,39,65,3,26,0,0,1,0
"2572",63000,107500,30,44,3,14,0,0,1,0
"2573",11900,21900,28,39,3,11,0,0,1,0
"2574",52500,1e+05,30,47,3,17,0,0,1,0
"2575",46800,80000,33,65,3,32,0,0,1,0
"2576",70000,220000,14,43,3,29,0,0,1,0
"2577",13000,45000,23,56,3,33,0,0,1,0
"2578",57300,61900,42,48,3,6,0,0,1,0
"2579",49500,177000,26,59,3,33,0,0,1,0
"2580",83000,88500,57,58,3,1,0,0,1,0
"2581",29400,59000,31,49,3,18,0,0,1,0
"2582",35000,93500,17,42,3,25,0,0,1,0
"2583",36000,42500,9,22,3,13,0,0,1,0
"2584",69900,82540,43,50,3,7,0,0,1,0
"2585",20200,46500,32,57,3,25,0,0,1,0
"2586",91950,1e+05,46,51,3,5,0,0,1,0
"2587",16500,28000,39,55,3,16,0,0,1,0
"2588",20200,35000,16,45,3,29,0,0,1,0
"2589",49400,118500,19,43,3,24,0,0,1,0
"2590",32000,52470,30,44,3,14,0,0,1,0
"2591",68700,68300,37,38,3,1,0,0,1,0
"2592",59450,64980,49,58,3,9,0,0,1,0
"2593",39000,60310,32,44,3,12,0,0,1,0
"2594",29400,56000,39,62,3,23,0,0,1,0
"2595",48000,90000,36,57,3,21,0,0,1,0
"2596",52900,63500,32,36,3,4,0,0,1,0
"2597",61900,65000,56,65,3,9,0,0,1,0
"2598",25500,45000,9,26,3,17,0,0,1,0
"2599",19900,22900,11,20,3,9,0,0,1,0
"2600",87900,88150,51,53,3,2,0,0,1,0
"2601",40500,125000,7,62,3,55,0,0,1,0
"2602",60900,112000,43,65,3,22,0,0,1,0
"2603",185000,199000,56,65,3,9,0,0,1,0
"2604",162500,172000,43,46,3,3,0,0,1,0
"2605",60050,76000,42,63,3,21,0,0,1,0
"2606",50400,75000,39,58,3,19,0,0,1,0
"2607",17700,33350,35,43,3,8,0,0,1,0
"2608",73500,73500,55,56,3,1,0,0,1,0
"2609",21500,44500,33,64,3,31,0,0,1,0
"2610",44000,83500,36,59,3,23,0,0,1,0
"2611",50900,130000,17,58,3,41,0,0,1,0
"2612",13400,40000,15,57,3,42,0,0,1,0
"2613",26000,59500,51,60,3,9,0,0,1,0
"2614",65900,92500,39,64,3,25,0,0,1,0
"2615",49500,66000,34,50,3,16,0,0,1,0
"2616",19700,29000,24,36,3,12,0,0,1,0
"2617",26500,55000,34,57,3,23,0,0,1,0
"2618",11500,18200,8,34,3,26,0,0,1,0
"2619",16100,20100,16,28,3,12,0,0,1,0
"2620",32350,36700,42,54,3,12,0,0,1,0
"2621",32900,49900,35,50,3,15,0,0,1,0
"2622",81000,122000,36,53,3,17,0,0,1,0
"2623",36800,110500,13,62,3,49,0,0,1,0
"2624",12000,29000,7,52,3,45,0,0,1,0
"2625",34900,101000,14,52,3,38,0,0,1,0
"2626",28100,85500,9,59,3,50,0,0,1,0
"2627",35400,35420,39,41,3,2,0,0,1,0
"2628",11500,26500,15,44,3,29,0,0,1,0
"2629",28200,61900,27,63,3,36,0,0,1,0
"2630",24500,45000,12,52,3,40,0,0,1,0
"2631",53050,61900,45,66,3,21,0,0,1,0
"2632",51500,124500,29,55,3,26,0,0,1,0
"2633",29000,49500,22,38,3,16,0,0,1,0
"2634",22000,64900,15,47,3,32,0,0,1,0
"2635",22600,30920,35,42,3,7,0,0,1,0
"2636",39000,56500,29,38,3,9,0,0,1,0
"2637",26000,59000,35,62,3,27,0,0,1,0
"2638",17500,48500,21,54,3,33,0,0,1,0
"2639",69500,92000,46,56,3,10,0,0,1,0
"2640",45000,101880,30,58,3,28,0,0,1,0
"2641",47600,76000,26,38,3,12,0,0,1,0
"2642",63000,82700,30,39,3,9,0,0,1,0
"2643",20400,43800,8,41,3,33,0,0,1,0
"2644",88700,134500,42,61,3,19,0,0,1,0
"2645",57900,61000,28,31,3,3,0,0,1,0
"2646",30700,54910,37,56,3,19,0,0,1,0
"2647",78000,165000,35,51,3,16,0,0,1,0
"2648",19900,78650,37,52,3,15,0,0,1,0
"2649",37900,41500,40,43,3,3,0,0,1,0
"2650",56000,115000,29,63,3,34,0,0,1,0
"2651",68500,225000,24,62,3,38,0,0,1,0
"2652",23000,29000,22,34,3,12,0,0,1,0
"2653",24500,69750,29,56,3,27,0,0,1,0
"2654",40400,46100,26,31,3,5,0,0,1,0
"2655",29840,29950,43,44,3,1,0,0,1,0
"2656",28800,45900,27,39,3,12,0,0,1,0
"2657",38500,60000,34,55,3,21,0,0,1,0
"2658",11700,36950,8,61,3,53,0,0,1,0
"2659",53900,81500,33,43,3,10,0,0,1,0
"2660",92500,116500,39,54,3,15,0,0,1,0
"2661",13600,19700,8,30,3,22,0,0,1,0
"2662",285000,323000,51,63,3,12,0,0,1,0
"2663",121000,135000,18,31,3,13,0,0,1,0
"2664",53200,120000,30,61,3,31,0,0,1,0
"2665",35500,78500,25,61,3,36,0,0,1,0
"2666",50500,91900,34,62,3,28,0,0,1,0
"2667",91900,106200,55,64,3,9,0,0,1,0
"2668",18400,27000,11,30,3,19,0,0,1,0
"2669",52500,66000,34,36,3,2,0,0,1,0
"2670",68730,89000,53,54,3,1,0,0,1,0
"2671",48140,67000,42,58,3,16,0,0,1,0
"2672",74000,84000,51,58,3,7,0,0,1,0
"2673",53000,58900,56,58,3,2,0,0,1,0
"2674",17800,33000,9,36,3,27,0,0,1,0
"2675",26900,49000,30,54,3,24,0,0,1,0
"2676",38500,81500,27,58,3,31,0,0,1,0
"2677",33600,70250,32,61,3,29,0,0,1,0
"2678",85000,90000,57,64,3,7,0,0,1,0
"2679",53100,83000,39,59,3,20,0,0,1,0
"2680",24100,58200,33,43,3,10,0,0,1,0
"2681",24900,37000,26,36,3,10,0,0,1,0
"2682",32000,76500,16,56,3,40,0,0,1,0
"2683",32500,155000,26,57,3,31,0,0,1,0
"2684",180000,180000,64,65,3,1,0,0,1,0
"2685",60450,76200,42,49,3,7,0,0,1,0
"2686",13100,49900,22,56,3,34,0,0,1,0
"2687",27900,72000,28,59,3,31,0,0,1,0
"2688",42500,84500,24,46,3,22,0,0,1,0
"2689",52000,89900,28,42,3,14,0,0,1,0
"2690",24200,50800,6,37,3,31,0,0,1,0
"2691",71000,124000,37,51,3,14,0,0,1,0
"2692",105000,156000,43,59,3,16,0,0,1,0
"2693",28000,52000,33,62,3,29,0,0,1,0
"2694",31400,71000,27,54,3,27,0,0,1,0
"2695",63700,118000,38,66,3,28,0,0,1,0
"2696",46700,81000,6,34,3,28,0,0,1,0
"2697",54000,89900,34,61,3,27,0,0,1,0
"2698",17800,43500,25,52,3,27,0,0,1,0
"2699",33900,1e+05,17,59,3,42,0,0,1,0
"2700",63950,65500,44,45,3,1,0,0,1,0
"2701",49400,52000,38,39,3,1,0,0,1,0
"2702",87900,139900,35,50,3,15,0,0,1,0
"2703",55500,110000,25,64,3,39,0,0,1,0
"2704",40600,63370,39,58,3,19,0,0,1,0
"2705",61500,1e+05,33,49,3,16,0,0,1,0
"2706",60000,62500,17,21,3,4,0,0,1,0
"2707",41000,60000,30,38,3,8,0,0,1,0
"2708",50000,61970,35,42,3,7,0,0,1,0
"2709",34000,115000,8,59,3,51,0,0,1,0
"2710",24700,28700,27,31,3,4,0,0,1,0
"2711",46500,113000,23,58,3,35,0,0,1,0
