Sale 1 Price;Sale 2 Price;Date Sale 1;Date Sale 2;City;Time Interval;Atlanta;Chicago;Dallas;Oakland
30900;56000;10;39;3;29;0;0;1;0
29400;70000;26;47;3;21;0;0;1;0
53700;72200;31;39;3;8;0;0;1;0
72500;111000;27;36;3;9;0;0;1;0
57000;51000;27;30;3;3;0;0;1;0
40800;62000;37;60;3;23;0;0;1;0
80900;82400;42;47;3;5;0;0;1;0
29900;62500;11;38;3;27;0;0;1;0
18500;30250;36;63;3;27;0;0;1;0
39000;80000;34;59;3;25;0;0;1;0
12500;12000;26;27;3;1;0;0;1;0
70700;79000;32;34;3;2;0;0;1;0
83700;91500;42;53;3;11;0;0;1;0
18100;79900;27;59;3;32;0;0;1;0
44000;47000;49;54;3;5;0;0;1;0
47500;106000;33;65;3;32;0;0;1;0
20700;38000;7;35;3;28;0;0;1;0
36700;66750;29;63;3;34;0;0;1;0
31800;46030;40;47;3;7;0;0;1;0
12000;14600;15;27;3;12;0;0;1;0
28200;72000;11;58;3;47;0;0;1;0
21500;27900;16;32;3;16;0;0;1;0
70000;86900;46;57;3;11;0;0;1;0
52000;70000;17;21;3;4;0;0;1;0
25200;48190;27;43;3;16;0;0;1;0
50000;87500;32;47;3;15;0;0;1;0
28000;61000;30;65;3;35;0;0;1;0
79900;88500;57;64;3;7;0;0;1;0
26800;34500;32;35;3;3;0;0;1;0
43500;85000;23;47;3;24;0;0;1;0
230000;285000;57;61;3;4;0;0;1;0
75500;165000;28;65;3;37;0;0;1;0
21700;50000;31;54;3;23;0;0;1;0
18100;23500;20;31;3;11;0;0;1;0
25500;56000;33;58;3;25;0;0;1;0
97500;98500;54;55;3;1;0;0;1;0
19900;34000;20;37;3;17;0;0;1;0
19700;65000;16;62;3;46;0;0;1;0
58330;58500;50;51;3;1;0;0;1;0
53900;53900;62;63;3;1;0;0;1;0
113500;129900;54;62;3;8;0;0;1;0
61900;86500;39;65;3;26;0;0;1;0
63000;107500;30;44;3;14;0;0;1;0
11900;21900;28;39;3;11;0;0;1;0
52500;100000;30;47;3;17;0;0;1;0
46800;80000;33;65;3;32;0;0;1;0
70000;220000;14;43;3;29;0;0;1;0
13000;45000;23;56;3;33;0;0;1;0
57300;61900;42;48;3;6;0;0;1;0
49500;177000;26;59;3;33;0;0;1;0
83000;88500;57;58;3;1;0;0;1;0
29400;59000;31;49;3;18;0;0;1;0
35000;93500;17;42;3;25;0;0;1;0
36000;42500;9;22;3;13;0;0;1;0
69900;82540;43;50;3;7;0;0;1;0
20200;46500;32;57;3;25;0;0;1;0
91950;100000;46;51;3;5;0;0;1;0
16500;28000;39;55;3;16;0;0;1;0
20200;35000;16;45;3;29;0;0;1;0
49400;118500;19;43;3;24;0;0;1;0
32000;52470;30;44;3;14;0;0;1;0
68700;68300;37;38;3;1;0;0;1;0
59450;64980;49;58;3;9;0;0;1;0
39000;60310;32;44;3;12;0;0;1;0
29400;56000;39;62;3;23;0;0;1;0
48000;90000;36;57;3;21;0;0;1;0
52900;63500;32;36;3;4;0;0;1;0
61900;65000;56;65;3;9;0;0;1;0
25500;45000;9;26;3;17;0;0;1;0
19900;22900;11;20;3;9;0;0;1;0
87900;88150;51;53;3;2;0;0;1;0
40500;125000;7;62;3;55;0;0;1;0
60900;112000;43;65;3;22;0;0;1;0
185000;199000;56;65;3;9;0;0;1;0
162500;172000;43;46;3;3;0;0;1;0
60050;76000;42;63;3;21;0;0;1;0
50400;75000;39;58;3;19;0;0;1;0
17700;33350;35;43;3;8;0;0;1;0
73500;73500;55;56;3;1;0;0;1;0
21500;44500;33;64;3;31;0;0;1;0
44000;83500;36;59;3;23;0;0;1;0
50900;130000;17;58;3;41;0;0;1;0
13400;40000;15;57;3;42;0;0;1;0
26000;59500;51;60;3;9;0;0;1;0
65900;92500;39;64;3;25;0;0;1;0
49500;66000;34;50;3;16;0;0;1;0
19700;29000;24;36;3;12;0;0;1;0
26500;55000;34;57;3;23;0;0;1;0
11500;18200;8;34;3;26;0;0;1;0
16100;20100;16;28;3;12;0;0;1;0
32350;36700;42;54;3;12;0;0;1;0
32900;49900;35;50;3;15;0;0;1;0
81000;122000;36;53;3;17;0;0;1;0
36800;110500;13;62;3;49;0;0;1;0
12000;29000;7;52;3;45;0;0;1;0
34900;101000;14;52;3;38;0;0;1;0
28100;85500;9;59;3;50;0;0;1;0
35400;35420;39;41;3;2;0;0;1;0
11500;26500;15;44;3;29;0;0;1;0
28200;61900;27;63;3;36;0;0;1;0
24500;45000;12;52;3;40;0;0;1;0
53050;61900;45;66;3;21;0;0;1;0
51500;124500;29;55;3;26;0;0;1;0
29000;49500;22;38;3;16;0;0;1;0
22000;64900;15;47;3;32;0;0;1;0
22600;30920;35;42;3;7;0;0;1;0
39000;56500;29;38;3;9;0;0;1;0
26000;59000;35;62;3;27;0;0;1;0
17500;48500;21;54;3;33;0;0;1;0
69500;92000;46;56;3;10;0;0;1;0
45000;101880;30;58;3;28;0;0;1;0
47600;76000;26;38;3;12;0;0;1;0
63000;82700;30;39;3;9;0;0;1;0
20400;43800;8;41;3;33;0;0;1;0
88700;134500;42;61;3;19;0;0;1;0
57900;61000;28;31;3;3;0;0;1;0
30700;54910;37;56;3;19;0;0;1;0
78000;165000;35;51;3;16;0;0;1;0
19900;78650;37;52;3;15;0;0;1;0
37900;41500;40;43;3;3;0;0;1;0
56000;115000;29;63;3;34;0;0;1;0
68500;225000;24;62;3;38;0;0;1;0
23000;29000;22;34;3;12;0;0;1;0
24500;69750;29;56;3;27;0;0;1;0
40400;46100;26;31;3;5;0;0;1;0
29840;29950;43;44;3;1;0;0;1;0
28800;45900;27;39;3;12;0;0;1;0
38500;60000;34;55;3;21;0;0;1;0
11700;36950;8;61;3;53;0;0;1;0
53900;81500;33;43;3;10;0;0;1;0
92500;116500;39;54;3;15;0;0;1;0
13600;19700;8;30;3;22;0;0;1;0
285000;323000;51;63;3;12;0;0;1;0
121000;135000;18;31;3;13;0;0;1;0
53200;120000;30;61;3;31;0;0;1;0
35500;78500;25;61;3;36;0;0;1;0
50500;91900;34;62;3;28;0;0;1;0
91900;106200;55;64;3;9;0;0;1;0
18400;27000;11;30;3;19;0;0;1;0
52500;66000;34;36;3;2;0;0;1;0
68730;89000;53;54;3;1;0;0;1;0
48140;67000;42;58;3;16;0;0;1;0
74000;84000;51;58;3;7;0;0;1;0
53000;58900;56;58;3;2;0;0;1;0
17800;33000;9;36;3;27;0;0;1;0
26900;49000;30;54;3;24;0;0;1;0
38500;81500;27;58;3;31;0;0;1;0
33600;70250;32;61;3;29;0;0;1;0
85000;90000;57;64;3;7;0;0;1;0
53100;83000;39;59;3;20;0;0;1;0
24100;58200;33;43;3;10;0;0;1;0
24900;37000;26;36;3;10;0;0;1;0
32000;76500;16;56;3;40;0;0;1;0
32500;155000;26;57;3;31;0;0;1;0
180000;180000;64;65;3;1;0;0;1;0
60450;76200;42;49;3;7;0;0;1;0
13100;49900;22;56;3;34;0;0;1;0
27900;72000;28;59;3;31;0;0;1;0
42500;84500;24;46;3;22;0;0;1;0
52000;89900;28;42;3;14;0;0;1;0
24200;50800;6;37;3;31;0;0;1;0
71000;124000;37;51;3;14;0;0;1;0
105000;156000;43;59;3;16;0;0;1;0
28000;52000;33;62;3;29;0;0;1;0
31400;71000;27;54;3;27;0;0;1;0
63700;118000;38;66;3;28;0;0;1;0
46700;81000;6;34;3;28;0;0;1;0
54000;89900;34;61;3;27;0;0;1;0
17800;43500;25;52;3;27;0;0;1;0
33900;100000;17;59;3;42;0;0;1;0
63950;65500;44;45;3;1;0;0;1;0
49400;52000;38;39;3;1;0;0;1;0
87900;139900;35;50;3;15;0;0;1;0
55500;110000;25;64;3;39;0;0;1;0
40600;63370;39;58;3;19;0;0;1;0
61500;100000;33;49;3;16;0;0;1;0
60000;62500;17;21;3;4;0;0;1;0
41000;60000;30;38;3;8;0;0;1;0
50000;61970;35;42;3;7;0;0;1;0
34000;115000;8;59;3;51;0;0;1;0
24700;28700;27;31;3;4;0;0;1;0
46500;113000;23;58;3;35;0;0;1;0
92500;94000;61;62;3;1;0;0;1;0
27950;56000;41;63;3;22;0;0;1;0
26000;33000;22;31;3;9;0;0;1;0
35400;52500;38;54;3;16;0;0;1;0
66900;86820;38;57;3;19;0;0;1;0
64900;66340;41;42;3;1;0;0;1;0
35000;54500;29;38;3;9;0;0;1;0
15700;27200;8;35;3;27;0;0;1;0
51400;61330;41;59;3;18;0;0;1;0
39050;46500;43;55;3;12;0;0;1;0
36000;60000;32;44;3;12;0;0;1;0
59500;91500;37;50;3;13;0;0;1;0
33500;39500;14;29;3;15;0;0;1;0
57950;82500;47;60;3;13;0;0;1;0
67900;83900;47;64;3;17;0;0;1;0
68000;262000;14;63;3;49;0;0;1;0
20900;57250;14;56;3;42;0;0;1;0
22000;37500;43;57;3;14;0;0;1;0
75000;79750;43;53;3;10;0;0;1;0
26100;61000;29;58;3;29;0;0;1;0
95000;129900;34;41;3;7;0;0;1;0
64000;77660;49;59;3;10;0;0;1;0
24500;60000;29;47;3;18;0;0;1;0
78000;91000;46;54;3;8;0;0;1;0
15600;34950;30;55;3;25;0;0;1;0
24000;35000;28;35;3;7;0;0;1;0
39150;39500;57;58;3;1;0;0;1;0
35100;62650;32;50;3;18;0;0;1;0
128000;151500;54;64;3;10;0;0;1;0
54500;92500;32;39;3;7;0;0;1;0
168000;335000;37;58;3;21;0;0;1;0
27000;43500;37;54;3;17;0;0;1;0
103000;142500;42;61;3;19;0;0;1;0
76220;116000;42;63;3;21;0;0;1;0
35500;85000;26;61;3;35;0;0;1;0
35000;45000;31;35;3;4;0;0;1;0
38700;96000;26;63;3;37;0;0;1;0
42500;72000;31;42;3;11;0;0;1;0
57200;57850;51;52;3;1;0;0;1;0
27500;68500;35;63;3;28;0;0;1;0
30500;43900;5;39;3;34;0;0;1;0
12000;15700;14;35;3;21;0;0;1;0
27200;74900;9;30;3;21;0;0;1;0
54100;71700;44;53;3;9;0;0;1;0
95950;125000;44;57;3;13;0;0;1;0
65500;86000;40;63;3;23;0;0;1;0
22200;54500;14;39;3;25;0;0;1;0
92500;139000;32;35;3;3;0;0;1;0
129000;185000;39;52;3;13;0;0;1;0
138000;150000;45;52;3;7;0;0;1;0
47950;66000;43;55;3;12;0;0;1;0
73900;92000;42;50;3;8;0;0;1;0
29500;52500;30;56;3;26;0;0;1;0
39000;69000;25;34;3;9;0;0;1;0
12700;29720;19;54;3;35;0;0;1;0
55500;126500;24;54;3;30;0;0;1;0
44900;67950;46;59;3;13;0;0;1;0
20200;26200;15;30;3;15;0;0;1;0
9600;27840;10;42;3;32;0;0;1;0
14500;32540;12;45;3;33;0;0;1;0
48700;69650;35;64;3;29;0;0;1;0
33000;40700;26;33;3;7;0;0;1;0
169500;325000;35;63;3;28;0;0;1;0
35000;84000;29;58;3;29;0;0;1;0
12000;12500;18;19;3;1;0;0;1;0
25500;31000;26;32;3;6;0;0;1;0
30500;97500;29;46;3;17;0;0;1;0
70900;155000;39;48;3;9;0;0;1;0
14900;19900;6;17;3;11;0;0;1;0
24300;45000;31;54;3;23;0;0;1;0
16500;26750;38;55;3;17;0;0;1;0
147000;259000;31;62;3;31;0;0;1;0
24500;46270;31;60;3;29;0;0;1;0
14500;14000;24;25;3;1;0;0;1;0
80000;82500;57;58;3;1;0;0;1;0
19300;35000;28;40;3;12;0;0;1;0
31000;80000;28;58;3;30;0;0;1;0
45400;67800;35;49;3;14;0;0;1;0
14300;47500;16;61;3;45;0;0;1;0
69600;78000;45;54;3;9;0;0;1;0
42900;61000;29;50;3;21;0;0;1;0
92000;118000;39;57;3;18;0;0;1;0
45700;56500;39;43;3;4;0;0;1;0
31600;57500;29;39;3;10;0;0;1;0
32500;71000;18;64;3;46;0;0;1;0
39000;68200;27;35;3;8;0;0;1;0
13800;25800;26;39;3;13;0;0;1;0
109500;139500;47;59;3;12;0;0;1;0
67000;85000;43;62;3;19;0;0;1;0
106000;114900;50;54;3;4;0;0;1;0
89500;158000;36;62;3;26;0;0;1;0
19500;45000;39;61;3;22;0;0;1;0
61300;86000;38;56;3;18;0;0;1;0
67500;49900;45;62;3;17;0;0;1;0
33000;49000;37;49;3;12;0;0;1;0
64000;83540;39;44;3;5;0;0;1;0
49500;63500;14;30;3;16;0;0;1;0
27400;60500;23;60;3;37;0;0;1;0
69900;75900;36;41;3;5;0;0;1;0
12000;25650;31;46;3;15;0;0;1;0
38500;75000;21;47;3;26;0;0;1;0
21900;49900;7;39;3;32;0;0;1;0
20250;28500;46;49;3;3;0;0;1;0
60500;74500;43;57;3;14;0;0;1;0
157500;237000;58;62;3;4;0;0;1;0
87500;159900;26;59;3;33;0;0;1;0
22000;31750;41;45;3;4;0;0;1;0
63500;90500;26;38;3;12;0;0;1;0
59750;64000;48;56;3;8;0;0;1;0
17000;22800;16;32;3;16;0;0;1;0
13100;41410;7;55;3;48;0;0;1;0
28900;48000;21;40;3;19;0;0;1;0
18700;32700;29;42;3;13;0;0;1;0
56400;81000;37;54;3;17;0;0;1;0
33000;77500;6;36;3;30;0;0;1;0
21000;33300;8;39;3;31;0;0;1;0
42500;72000;33;47;3;14;0;0;1;0
87000;92500;49;50;3;1;0;0;1;0
147000;198000;52;61;3;9;0;0;1;0
13000;16200;9;34;3;25;0;0;1;0
14100;29600;26;38;3;12;0;0;1;0
20500;41500;35;62;3;27;0;0;1;0
28000;32500;19;27;3;8;0;0;1;0
51300;57700;16;22;3;6;0;0;1;0
50800;71000;39;57;3;18;0;0;1;0
24500;35000;22;38;3;16;0;0;1;0
54700;78000;41;60;3;19;0;0;1;0
66770;131500;51;61;3;10;0;0;1;0
88830;87380;62;65;3;3;0;0;1;0
40000;57000;31;37;3;6;0;0;1;0
70000;127000;38;58;3;20;0;0;1;0
46400;78000;34;61;3;27;0;0;1;0
11300;14000;9;30;3;21;0;0;1;0
70000;223000;30;59;3;29;0;0;1;0
32500;45000;25;31;3;6;0;0;1;0
53500;107500;27;47;3;20;0;0;1;0
20300;39000;9;31;3;22;0;0;1;0
34000;80300;24;53;3;29;0;0;1;0
214200;238000;62;64;3;2;0;0;1;0
14500;20100;23;33;3;10;0;0;1;0
24000;36750;37;54;3;17;0;0;1;0
53700;54500;41;43;3;2;0;0;1;0
56000;71500;29;34;3;5;0;0;1;0
30000;150000;10;46;3;36;0;0;1;0
55300;75000;39;54;3;15;0;0;1;0
130000;135000;57;63;3;6;0;0;1;0
22300;35000;15;33;3;18;0;0;1;0
25000;36000;41;53;3;12;0;0;1;0
53700;68000;49;65;3;16;0;0;1;0
24800;45000;29;42;3;13;0;0;1;0
13000;19600;26;38;3;12;0;0;1;0
39900;52900;29;37;3;8;0;0;1;0
84000;84000;58;59;3;1;0;0;1;0
43000;55000;24;33;3;9;0;0;1;0
31500;40000;10;23;3;13;0;0;1;0
44900;62000;39;55;3;16;0;0;1;0
47500;59000;25;31;3;6;0;0;1;0
119000;275000;43;60;3;17;0;0;1;0
83500;240000;27;60;3;33;0;0;1;0
21000;26800;11;31;3;20;0;0;1;0
70900;83500;43;64;3;21;0;0;1;0
113500;116500;56;64;3;8;0;0;1;0
28000;41300;25;40;3;15;0;0;1;0
21000;51000;22;65;3;43;0;0;1;0
20000;41000;33;50;3;17;0;0;1;0
19900;27500;15;36;3;21;0;0;1;0
43300;58000;38;51;3;13;0;0;1;0
26900;64000;22;56;3;34;0;0;1;0
58500;106000;39;65;3;26;0;0;1;0
22000;35000;19;35;3;16;0;0;1;0
61950;62950;43;44;3;1;0;0;1;0
32500;34000;37;38;3;1;0;0;1;0
89900;118000;39;52;3;13;0;0;1;0
78500;87000;48;56;3;8;0;0;1;0
74000;74000;46;47;3;1;0;0;1;0
37000;59000;39;65;3;26;0;0;1;0
65000;69700;52;64;3;12;0;0;1;0
32500;33500;31;33;3;2;0;0;1;0
31300;52700;28;39;3;11;0;0;1;0
54300;88000;29;46;3;17;0;0;1;0
26500;29100;7;29;3;22;0;0;1;0
140000;162500;50;61;3;11;0;0;1;0
22500;70000;8;64;3;56;0;0;1;0
87950;90950;46;47;3;1;0;0;1;0
36300;51500;32;41;3;9;0;0;1;0
63950;66950;45;46;3;1;0;0;1;0
47500;62500;35;47;3;12;0;0;1;0
17500;26200;8;35;3;27;0;0;1;0
27100;43880;31;43;3;12;0;0;1;0
35000;38500;18;24;3;6;0;0;1;0
45100;45200;37;38;3;1;0;0;1;0
24200;33300;27;35;3;8;0;0;1;0
36800;112500;11;58;3;47;0;0;1;0
15200;54000;31;61;3;30;0;0;1;0
49500;157000;16;55;3;39;0;0;1;0
17600;68000;9;54;3;45;0;0;1;0
75850;87000;41;50;3;9;0;0;1;0
44800;45000;40;43;3;3;0;0;1;0
52000;68900;49;53;3;4;0;0;1;0
21700;29500;32;39;3;7;0;0;1;0
165000;180000;51;52;3;1;0;0;1;0
25600;50000;29;49;3;20;0;0;1;0
32500;53500;41;64;3;23;0;0;1;0
26700;46200;29;39;3;10;0;0;1;0
61900;91000;47;59;3;12;0;0;1;0
65500;89500;39;52;3;13;0;0;1;0
13300;41500;25;39;3;14;0;0;1;0
119900;164970;39;58;3;19;0;0;1;0
23500;25000;35;37;3;2;0;0;1;0
66300;69950;59;60;3;1;0;0;1;0
57290;58500;51;62;3;11;0;0;1;0
33500;56500;28;40;3;12;0;0;1;0
32000;85000;27;63;3;36;0;0;1;0
30200;62950;24;43;3;19;0;0;1;0
34200;71000;27;46;3;19;0;0;1;0
77500;109500;41;57;3;16;0;0;1;0
123420;135000;54;62;3;8;0;0;1;0
33000;66500;32;64;3;32;0;0;1;0
21700;45930;30;45;3;15;0;0;1;0
23000;49800;17;40;3;23;0;0;1;0
57200;79000;29;36;3;7;0;0;1;0
37600;82900;31;66;3;35;0;0;1;0
62200;103000;40;43;3;3;0;0;1;0
99950;103000;49;60;3;11;0;0;1;0
72500;88000;39;63;3;24;0;0;1;0
53000;110000;25;43;3;18;0;0;1;0
19700;26400;17;30;3;13;0;0;1;0
66050;66900;45;46;3;1;0;0;1;0
42500;48000;6;15;3;9;0;0;1;0
15000;29500;35;45;3;10;0;0;1;0
40000;97500;22;54;3;32;0;0;1;0
50500;85000;31;35;3;4;0;0;1;0
39500;59350;35;48;3;13;0;0;1;0
22400;53000;19;42;3;23;0;0;1;0
96000;141500;35;43;3;8;0;0;1;0
28400;31400;13;14;3;1;0;0;1;0
24500;73900;21;62;3;41;0;0;1;0
24000;32800;17;37;3;20;0;0;1;0
30900;38500;32;36;3;4;0;0;1;0
48800;89000;29;43;3;14;0;0;1;0
52500;67200;30;35;3;5;0;0;1;0
30200;47950;39;57;3;18;0;0;1;0
80500;97300;39;47;3;8;0;0;1;0
65000;138000;30;63;3;33;0;0;1;0
36000;71500;31;46;3;15;0;0;1;0
14400;19400;7;34;3;27;0;0;1;0
14700;26400;31;42;3;11;0;0;1;0
12200;27310;15;43;3;28;0;0;1;0
79000;180000;27;62;3;35;0;0;1;0
42000;53500;25;31;3;6;0;0;1;0
40000;65000;39;51;3;12;0;0;1;0
59030;57500;52;54;3;2;0;0;1;0
89950;110900;44;62;3;18;0;0;1;0
122000;147000;48;57;3;9;0;0;1;0
37000;43900;31;35;3;4;0;0;1;0
36400;47700;28;35;3;7;0;0;1;0
18500;23500;19;31;3;12;0;0;1;0
35400;129750;26;57;3;31;0;0;1;0
14300;34250;29;43;3;14;0;0;1;0
53000;77700;25;36;3;11;0;0;1;0
77500;86000;45;58;3;13;0;0;1;0
58800;75000;43;54;3;11;0;0;1;0
29000;90000;19;66;3;47;0;0;1;0
60000;75900;41;59;3;18;0;0;1;0
90000;101000;56;63;3;7;0;0;1;0
52000;52000;63;64;3;1;0;0;1;0
40000;49000;30;34;3;4;0;0;1;0
66200;125500;31;61;3;30;0;0;1;0
32250;37000;43;57;3;14;0;0;1;0
61700;97450;41;55;3;14;0;0;1;0
25500;60000;31;62;3;31;0;0;1;0
99500;117000;38;48;3;10;0;0;1;0
54000;67500;37;44;3;7;0;0;1;0
40500;49500;33;34;3;1;0;0;1;0
22900;52800;25;58;3;33;0;0;1;0
39500;41500;48;49;3;1;0;0;1;0
25000;25000;30;31;3;1;0;0;1;0
29000;29500;27;28;3;1;0;0;1;0
29700;43600;8;12;3;4;0;0;1;0
25500;48000;29;36;3;7;0;0;1;0
18800;26000;23;32;3;9;0;0;1;0
32500;32500;46;47;3;1;0;0;1;0
30900;76000;29;61;3;32;0;0;1;0
12500;73300;8;60;3;52;0;0;1;0
29900;36200;11;34;3;23;0;0;1;0
12500;34650;27;56;3;29;0;0;1;0
55500;60000;45;64;3;19;0;0;1;0
79900;95000;49;60;3;11;0;0;1;0
43000;110000;30;61;3;31;0;0;1;0
36000;56500;25;32;4;7;0;0;0;1
52500;64000;29;35;4;6;0;0;0;1
23800;140000;1;66;4;65;0;0;0;1
59000;67500;29;34;4;5;0;0;0;1
22500;63000;13;31;4;18;0;0;0;1
43900;52900;30;35;4;5;0;0;0;1
108000;109000;59;60;4;1;0;0;0;1
31500;35700;4;7;4;3;0;0;0;1
47500;72000;24;34;4;10;0;0;0;1
39500;75000;18;27;4;9;0;0;0;1
47100;102000;26;43;4;17;0;0;0;1
34000;42500;4;16;4;12;0;0;0;1
46700;75000;22;32;4;10;0;0;0;1
30500;57000;23;33;4;10;0;0;0;1
72900;120500;36;54;4;18;0;0;0;1
35500;65000;22;34;4;12;0;0;0;1
37200;57500;10;26;4;16;0;0;0;1
22000;42500;13;29;4;16;0;0;0;1
45000;56800;29;35;4;6;0;0;0;1
77900;108000;33;40;4;7;0;0;0;1
32500;33200;5;10;4;5;0;0;0;1
73000;127000;35;64;4;29;0;0;0;1
80500;132500;35;47;4;12;0;0;0;1
49000;51500;14;17;4;3;0;0;0;1
33500;45500;18;28;4;10;0;0;0;1
21000;104000;6;64;4;58;0;0;0;1
30000;47500;14;27;4;13;0;0;0;1
27000;57500;13;35;4;22;0;0;0;1
33000;55000;12;29;4;17;0;0;0;1
71900;120000;34;59;4;25;0;0;0;1
23000;58000;5;27;4;22;0;0;0;1
23000;45000;10;32;4;22;0;0;0;1
30900;45000;4;20;4;16;0;0;0;1
34000;48200;27;30;4;3;0;0;0;1
34000;54000;10;27;4;17;0;0;0;1
44500;68000;8;24;4;16;0;0;0;1
60000;108000;20;32;4;12;0;0;0;1
1400000;1400000;58;59;4;1;0;0;0;1
51500;105000;34;43;4;9;0;0;0;1
46000;96000;14;35;4;21;0;0;0;1
38100;141000;21;66;4;45;0;0;0;1
63000;74700;31;36;4;5;0;0;0;1
42000;51000;26;29;4;3;0;0;0;1
31200;61500;15;32;4;17;0;0;0;1
31600;41600;14;25;4;11;0;0;0;1
22400;55000;5;29;4;24;0;0;0;1
38000;52500;25;29;4;4;0;0;0;1
57900;97000;29;45;4;16;0;0;0;1
120000;139900;48;58;4;10;0;0;0;1
46000;70000;34;45;4;11;0;0;0;1
43000;70000;23;33;4;10;0;0;0;1
55000;85000;46;63;4;17;0;0;0;1
36900;41500;20;22;4;2;0;0;0;1
57500;102000;25;36;4;11;0;0;0;1
100000;156000;36;50;4;14;0;0;0;1
44900;72500;14;30;4;16;0;0;0;1
23500;147000;9;65;4;56;0;0;0;1
37000;135500;11;46;4;35;0;0;0;1
1040000;1040000;58;59;4;1;0;0;0;1
83500;140000;35;56;4;21;0;0;0;1
59000;83500;32;44;4;12;0;0;0;1
38100;96500;8;33;4;25;0;0;0;1
45500;83000;15;29;4;14;0;0;0;1
28000;54500;19;31;4;12;0;0;0;1
30800;31500;12;13;4;1;0;0;0;1
850000;810000;57;58;4;1;0;0;0;1
66000;117500;26;35;4;9;0;0;0;1
56700;68600;27;29;4;2;0;0;0;1
43500;66000;26;34;4;8;0;0;0;1
23300;42500;21;30;4;9;0;0;0;1
27900;38900;19;27;4;8;0;0;0;1
17500;29500;11;25;4;14;0;0;0;1
35500;40000;16;19;4;3;0;0;0;1
49500;67500;28;33;4;5;0;0;0;1
31900;52500;17;32;4;15;0;0;0;1
28200;41500;12;24;4;12;0;0;0;1
38100;57000;27;32;4;5;0;0;0;1
20000;44900;7;28;4;21;0;0;0;1
60000;124000;27;56;4;29;0;0;0;1
36500;55000;17;26;4;9;0;0;0;1
61500;107500;13;29;4;16;0;0;0;1
47500;141000;17;53;4;36;0;0;0;1
28000;75000;23;41;4;18;0;0;0;1
109000;200000;32;59;4;27;0;0;0;1
42900;70000;17;33;4;16;0;0;0;1
49900;135000;28;58;4;30;0;0;0;1
130000;158000;47;61;4;14;0;0;0;1
30000;43000;14;23;4;9;0;0;0;1
52000;104000;33;64;4;31;0;0;0;1
28500;42000;13;26;4;13;0;0;0;1
38500;65500;1;26;4;25;0;0;0;1
24000;95000;5;58;4;53;0;0;0;1
40000;62000;13;28;4;15;0;0;0;1
24500;55000;14;33;4;19;0;0;0;1
38000;126500;18;65;4;47;0;0;0;1
127000;150000;27;31;4;4;0;0;0;1
66900;120000;27;43;4;16;0;0;0;1
900000;895000;46;56;4;10;0;0;0;1
18500;49000;8;36;4;28;0;0;0;1
34500;60000;14;25;4;11;0;0;0;1
40000;69500;10;26;4;16;0;0;0;1
34900;46000;13;25;4;12;0;0;0;1
60000;84500;40;44;4;4;0;0;0;1
21500;36000;5;33;4;28;0;0;0;1
21500;77900;7;64;4;57;0;0;0;1
43000;73500;23;33;4;10;0;0;0;1
33000;49500;12;26;4;14;0;0;0;1
79000;129000;33;61;4;28;0;0;0;1
1230000;1230000;65;66;4;1;0;0;0;1
1190000;1190000;55;56;4;1;0;0;0;1
45000;80000;31;58;4;27;0;0;0;1
28200;36000;1;4;4;3;0;0;0;1
42000;53000;18;22;4;4;0;0;0;1
27300;75000;5;30;4;25;0;0;0;1
69000;89000;27;35;4;8;0;0;0;1
59000;95500;33;48;4;15;0;0;0;1
69500;70000;31;34;4;3;0;0;0;1
75000;173000;29;61;4;32;0;0;0;1
39500;54000;22;28;4;6;0;0;0;1
110000;220000;33;53;4;20;0;0;0;1
27500;35200;10;27;4;17;0;0;0;1
71000;198000;28;66;4;38;0;0;0;1
27000;89200;20;57;4;37;0;0;0;1
29500;70000;9;31;4;22;0;0;0;1
67000;97500;26;34;4;8;0;0;0;1
23200;28600;1;10;4;9;0;0;0;1
31000;55000;18;32;4;14;0;0;0;1
15800;32000;13;27;4;14;0;0;0;1
52600;70000;28;33;4;5;0;0;0;1
24700;98500;5;60;4;55;0;0;0;1
27000;85000;9;36;4;27;0;0;0;1
47900;58500;29;36;4;7;0;0;0;1
26900;57000;1;29;4;28;0;0;0;1
29800;51000;19;31;4;12;0;0;0;1
62900;78000;27;30;4;3;0;0;0;1
62000;97500;33;55;4;22;0;0;0;1
92000;108000;46;55;4;9;0;0;0;1
110000;210000;30;46;4;16;0;0;0;1
760000;742000;60;61;4;1;0;0;0;1
33000;54000;26;33;4;7;0;0;0;1
25000;35500;15;22;4;7;0;0;0;1
125000;500000;25;54;4;29;0;0;0;1
35900;123500;18;57;4;39;0;0;0;1
39000;105500;23;56;4;33;0;0;0;1
325000;325000;14;15;4;1;0;0;0;1
1125000;1125000;56;57;4;1;0;0;0;1
44500;55900;27;30;4;3;0;0;0;1
1051000;1050000;57;58;4;1;0;0;0;1
30200;44700;26;33;4;7;0;0;0;1
18500;45400;14;32;4;18;0;0;0;1
39900;72500;23;33;4;10;0;0;0;1
36700;72000;7;30;4;23;0;0;0;1
28000;42500;17;26;4;9;0;0;0;1
29800;58000;11;30;4;19;0;0;0;1
72500;140000;28;56;4;28;0;0;0;1
28000;62500;18;36;4;18;0;0;0;1
31000;53200;9;27;4;18;0;0;0;1
26500;55000;13;33;4;20;0;0;0;1
29000;47500;16;26;4;10;0;0;0;1
46000;88000;4;28;4;24;0;0;0;1
53700;65500;22;27;4;5;0;0;0;1
